episode,reward,steps,success,epsilon,loss
1,-200.0,200,False,1.0,
2,-200.0,200,False,0.9993666666666666,
3,-200.0,200,False,0.9987333333333334,
4,-200.0,200,False,0.9981,
5,-200.0,200,False,0.9974666666666666,
6,-122.0,143,False,0.9968333333333333,
7,-52.0,73,False,0.9962,
8,-200.0,200,False,0.9955666666666667,
9,-150.0,171,False,0.9949333333333333,
10,-200.0,200,False,0.9943,
11,-200.0,200,False,0.9936666666666667,
12,-200.0,200,False,0.9930333333333333,
13,-200.0,200,False,0.9924,
14,-200.0,200,False,0.9917666666666667,
15,-200.0,200,False,0.9911333333333333,
16,-200.0,200,False,0.9905,
17,-200.0,200,False,0.9898666666666667,
18,-200.0,200,False,0.9892333333333333,
19,-200.0,200,False,0.9886,
20,-200.0,200,False,0.9879666666666667,
21,-200.0,200,False,0.9873333333333333,
22,-200.0,200,False,0.9867,
23,-200.0,200,False,0.9860666666666666,
24,-200.0,200,False,0.9854333333333334,
25,-69.0,90,False,0.9848,
26,-200.0,200,False,0.9841666666666666,
27,-200.0,200,False,0.9835333333333334,
28,-200.0,200,False,0.9829,
29,-200.0,200,False,0.9822666666666666,
30,-200.0,200,False,0.9816333333333334,
31,-200.0,200,False,0.981,
32,-200.0,200,False,0.9803666666666667,
33,-200.0,200,False,0.9797333333333333,
34,-200.0,200,False,0.9791,
35,-200.0,200,False,0.9784666666666667,
36,-200.0,200,False,0.9778333333333333,
37,-200.0,200,False,0.9772,
38,-200.0,200,False,0.9765666666666667,
39,-200.0,200,False,0.9759333333333333,
40,-200.0,200,False,0.9753000000000001,
41,-200.0,200,False,0.9746666666666667,
42,-54.0,75,False,0.9740333333333333,
43,-82.0,103,False,0.9734,
44,-200.0,200,False,0.9727666666666667,
45,-200.0,200,False,0.9721333333333333,
46,-200.0,200,False,0.9715,
47,-200.0,200,False,0.9708666666666667,
48,-200.0,200,False,0.9702333333333333,
49,-200.0,200,False,0.9696,
50,-200.0,200,False,0.9689666666666666,
51,-200.0,200,False,0.9683333333333334,
52,-66.0,87,False,0.9677,
53,-200.0,200,False,0.9670666666666666,
54,-200.0,200,False,0.9664333333333334,
55,-200.0,200,False,0.9658,
56,-200.0,200,False,0.9651666666666666,
57,-200.0,200,False,0.9645333333333334,
58,-200.0,200,False,0.9639,
59,-200.0,200,False,0.9632666666666667,
60,-200.0,200,False,0.9626333333333333,
61,-200.0,200,False,0.962,
62,-200.0,200,False,0.9613666666666667,
63,-200.0,200,False,0.9607333333333333,
64,-200.0,200,False,0.9601,
65,-200.0,200,False,0.9594666666666667,
66,-200.0,200,False,0.9588333333333333,
67,-200.0,200,False,0.9582,
68,-200.0,200,False,0.9575666666666667,
69,-146.0,167,False,0.9569333333333333,
70,-200.0,200,False,0.9563,
71,-200.0,200,False,0.9556666666666667,
72,-200.0,200,False,0.9550333333333333,
73,-200.0,200,False,0.9544,
74,-200.0,200,False,0.9537666666666667,
75,-200.0,200,False,0.9531333333333334,
76,-69.0,90,False,0.9525,
77,-200.0,200,False,0.9518666666666666,
78,-200.0,200,False,0.9512333333333334,
79,-200.0,200,False,0.9506,
80,-200.0,200,False,0.9499666666666666,
81,-48.0,69,False,0.9493333333333334,
82,-200.0,200,False,0.9487,
83,-47.0,68,False,0.9480666666666666,
84,-133.0,154,False,0.9474333333333333,
85,-200.0,200,False,0.9468,
86,-200.0,200,False,0.9461666666666667,
87,-178.0,199,False,0.9455333333333333,
88,-200.0,200,False,0.9449,
89,-200.0,200,False,0.9442666666666667,
90,-200.0,200,False,0.9436333333333333,
91,-200.0,200,False,0.9430000000000001,
92,-200.0,200,False,0.9423666666666667,
93,-94.0,115,False,0.9417333333333333,
94,-200.0,200,False,0.9411,
95,-200.0,200,False,0.9404666666666667,
96,-200.0,200,False,0.9398333333333333,
97,-200.0,200,False,0.9392,
98,-74.0,95,False,0.9385666666666667,
99,-200.0,200,False,0.9379333333333333,
100,0.0,21,True,0.9373,
101,-200.0,200,False,0.9366666666666666,
102,-200.0,200,False,0.9360333333333334,
103,-137.0,158,False,0.9354,
104,-200.0,200,False,0.9347666666666666,
105,-40.0,61,False,0.9341333333333334,
106,-200.0,200,False,0.9335,
107,-172.0,193,False,0.9328666666666666,
108,-54.0,75,False,0.9322333333333334,
109,-157.0,178,False,0.9316,
110,-200.0,200,False,0.9309666666666667,
111,-200.0,200,False,0.9303333333333333,
112,-200.0,200,False,0.9297,
113,-200.0,200,False,0.9290666666666667,
114,-200.0,200,False,0.9284333333333333,
115,-200.0,200,False,0.9278,
116,-200.0,200,False,0.9271666666666667,
117,-200.0,200,False,0.9265333333333333,
118,-200.0,200,False,0.9259,
119,-200.0,200,False,0.9252666666666667,
120,-96.0,117,False,0.9246333333333333,
121,-86.0,107,False,0.924,
122,-200.0,200,False,0.9233666666666667,
123,-63.0,84,False,0.9227333333333334,
124,-113.0,134,False,0.9221,
125,-200.0,200,False,0.9214666666666667,
126,-200.0,200,False,0.9208333333333334,
127,-200.0,200,False,0.9202,
128,-200.0,200,False,0.9195666666666666,
129,-200.0,200,False,0.9189333333333334,
130,-200.0,200,False,0.9183,
131,-200.0,200,False,0.9176666666666666,
132,-99.0,120,False,0.9170333333333334,
133,-200.0,200,False,0.9164,
134,-200.0,200,False,0.9157666666666666,
135,-200.0,200,False,0.9151333333333334,
136,-200.0,200,False,0.9145,
137,-200.0,200,False,0.9138666666666666,
138,-200.0,200,False,0.9132333333333333,
139,-131.0,152,False,0.9126,
140,-156.0,177,False,0.9119666666666667,
141,-200.0,200,False,0.9113333333333333,
142,-200.0,200,False,0.9107000000000001,
143,-85.0,106,False,0.9100666666666667,
144,-200.0,200,False,0.9094333333333333,
145,-159.0,180,False,0.9088,
146,-200.0,200,False,0.9081666666666667,
147,-200.0,200,False,0.9075333333333333,
148,-200.0,200,False,0.9069,
149,-200.0,200,False,0.9062666666666667,
150,-92.0,113,False,0.9056333333333333,
151,-95.0,116,False,0.905,
152,-200.0,200,False,0.9043666666666667,
153,-200.0,200,False,0.9037333333333334,
154,-200.0,200,False,0.9031,
155,-150.0,171,False,0.9024666666666666,
156,-170.0,191,False,0.9018333333333334,
157,-149.0,170,False,0.9012,
158,-162.0,183,False,0.9005666666666666,
159,-200.0,200,False,0.8999333333333334,
160,-151.0,172,False,0.8993,
161,-200.0,200,False,0.8986666666666667,
162,-74.0,95,False,0.8980333333333334,
163,-178.0,199,False,0.8974,
164,-200.0,200,False,0.8967666666666667,
165,-200.0,200,False,0.8961333333333333,
166,-102.0,123,False,0.8955,
167,-200.0,200,False,0.8948666666666667,
168,-200.0,200,False,0.8942333333333333,
169,-200.0,200,False,0.8936,
170,-200.0,200,False,0.8929666666666667,
171,-18.0,39,False,0.8923333333333333,
172,-200.0,200,False,0.8917,
173,-168.0,189,False,0.8910666666666667,
174,-200.0,200,False,0.8904333333333333,
175,-89.0,110,False,0.8898,
176,-200.0,200,False,0.8891666666666667,
177,-200.0,200,False,0.8885333333333334,
178,-200.0,200,False,0.8879,
179,-200.0,200,False,0.8872666666666666,
180,-200.0,200,False,0.8866333333333334,
181,-117.0,138,False,0.886,
182,-6.0,27,False,0.8853666666666666,
183,-200.0,200,False,0.8847333333333334,
184,-200.0,200,False,0.8841,
185,-200.0,200,False,0.8834666666666666,
186,-44.0,65,False,0.8828333333333334,
187,11.0,10,True,0.8822,
188,-88.0,109,False,0.8815666666666667,
189,-200.0,200,False,0.8809333333333333,
190,7.0,14,True,0.8803,
191,-4.0,25,False,0.8796666666666667,
192,-146.0,167,False,0.8790333333333333,
193,-200.0,200,False,0.8784,
194,-142.0,163,False,0.8777666666666667,
195,-21.0,42,False,0.8771333333333333,
196,-200.0,200,False,0.8765000000000001,
197,-200.0,200,False,0.8758666666666667,
198,-200.0,200,False,0.8752333333333333,
199,-200.0,200,False,0.8746,
200,-200.0,200,False,0.8739666666666667,
201,-134.0,155,False,0.8733333333333333,
202,-200.0,200,False,0.8727,
203,-200.0,200,False,0.8720666666666667,
204,-200.0,200,False,0.8714333333333333,
205,-200.0,200,False,0.8708,
206,-139.0,160,False,0.8701666666666666,
207,-62.0,83,False,0.8695333333333333,
208,-200.0,200,False,0.8689,
209,-8.0,29,False,0.8682666666666667,
210,-200.0,200,False,0.8676333333333334,
211,-73.0,94,False,0.867,
212,-40.0,61,False,0.8663666666666667,
213,-116.0,137,False,0.8657333333333334,
214,-200.0,200,False,0.8651,
215,-120.0,141,False,0.8644666666666667,
216,-97.0,118,False,0.8638333333333333,
217,-200.0,200,False,0.8632,
218,-124.0,145,False,0.8625666666666667,
219,-200.0,200,False,0.8619333333333333,
220,-200.0,200,False,0.8613,
221,-122.0,143,False,0.8606666666666667,
222,-200.0,200,False,0.8600333333333333,
223,-35.0,56,False,0.8594,
224,-99.0,120,False,0.8587666666666667,
225,-128.0,149,False,0.8581333333333333,
226,12.0,9,True,0.8575,
227,-40.0,61,False,0.8568666666666667,
228,-142.0,163,False,0.8562333333333334,
229,-200.0,200,False,0.8556,
230,-200.0,200,False,0.8549666666666667,
231,-123.0,144,False,0.8543333333333334,
232,-200.0,200,False,0.8537,
233,-200.0,200,False,0.8530666666666666,
234,-200.0,200,False,0.8524333333333334,
235,-132.0,153,False,0.8518,
236,-2.0,23,False,0.8511666666666666,
237,-200.0,200,False,0.8505333333333334,
238,-51.0,72,False,0.8499,
239,-68.0,89,False,0.8492666666666666,
240,-200.0,200,False,0.8486333333333334,
241,-19.0,40,False,0.848,
242,-200.0,200,False,0.8473666666666666,
243,-200.0,200,False,0.8467333333333333,
244,-29.0,50,False,0.8461,
245,-77.0,98,False,0.8454666666666667,
246,-60.0,81,False,0.8448333333333333,
247,-93.0,114,False,0.8442000000000001,
248,-200.0,200,False,0.8435666666666667,
249,-47.0,68,False,0.8429333333333333,
250,7.0,14,True,0.8423,
251,-86.0,107,False,0.8416666666666667,
252,-149.0,170,False,0.8410333333333333,
253,-200.0,200,False,0.8404,
254,-29.0,50,False,0.8397666666666667,
255,-5.0,26,False,0.8391333333333333,
