episode,reward,steps,success,epsilon,loss
1,-200.0,200,False,1.0,
2,-200.0,200,False,0.9996833333333334,0.2376437485218048
3,-200.0,200,False,0.9993666666666666,0.19853715598583221
4,-200.0,200,False,0.99905,0.1857646405696869
5,-200.0,200,False,0.9987333333333334,0.13010992109775543
6,-200.0,200,False,0.9984166666666666,0.13889753818511963
7,-200.0,200,False,0.9981,0.10765651613473892
8,-200.0,200,False,0.9977833333333334,0.11163406074047089
9,-200.0,200,False,0.9974666666666666,0.09376751631498337
10,0.0,21,True,0.99715,0.11792819201946259
11,-200.0,200,False,0.9968333333333333,0.058731503784656525
12,-200.0,200,False,0.9965166666666667,0.08963344991207123
13,-200.0,200,False,0.9962,0.2339569330215454
14,-200.0,200,False,0.9958833333333333,0.33519038558006287
15,-200.0,200,False,0.9955666666666667,0.10289451479911804
16,-200.0,200,False,0.99525,0.10360606014728546
17,-200.0,200,False,0.9949333333333333,0.09015429019927979
18,-200.0,200,False,0.9946166666666667,0.08191566169261932
19,-200.0,200,False,0.9943,0.07478368282318115
20,-200.0,200,False,0.9939833333333333,0.06145518645644188
21,-200.0,200,False,0.9936666666666667,0.07271231710910797
22,-102.0,123,False,0.99335,0.08607657253742218
23,-1.0,22,False,0.9930333333333333,0.06027058884501457
24,-200.0,200,False,0.9927166666666667,0.26370543241500854
25,-200.0,200,False,0.9924,0.22207772731781006
26,-200.0,200,False,0.9920833333333333,0.12793020904064178
27,-200.0,200,False,0.9917666666666667,0.12118794023990631
28,-200.0,200,False,0.99145,0.09079508483409882
29,-200.0,200,False,0.9911333333333333,0.10264505445957184
30,-200.0,200,False,0.9908166666666667,0.25342902541160583
31,-129.0,150,False,0.9905,0.09204666316509247
32,-200.0,200,False,0.9901833333333333,0.08456282317638397
33,-200.0,200,False,0.9898666666666667,0.06618490815162659
34,-200.0,200,False,0.98955,0.36220818758010864
35,-75.0,96,False,0.9892333333333333,0.2628016471862793
36,-200.0,200,False,0.9889166666666667,0.2209140509366989
37,-76.0,97,False,0.9886,0.1859443187713623
38,-200.0,200,False,0.9882833333333333,0.116550974547863
39,-200.0,200,False,0.9879666666666667,0.16522812843322754
40,-200.0,200,False,0.98765,0.1269199401140213
41,-200.0,200,False,0.9873333333333333,0.12528815865516663
42,-200.0,200,False,0.9870166666666667,0.101604163646698
43,-200.0,200,False,0.9867,0.11507515609264374
44,-200.0,200,False,0.9863833333333334,0.11042111366987228
45,-46.0,67,False,0.9860666666666666,0.10522952675819397
46,-200.0,200,False,0.98575,0.32675740122795105
47,-200.0,200,False,0.9854333333333334,0.2083452045917511
48,-63.0,84,False,0.9851166666666666,0.3238678574562073
49,-29.0,50,False,0.9848,0.3614521324634552
50,-200.0,200,False,0.9844833333333334,0.13295668363571167
51,-200.0,200,False,0.9841666666666666,0.10599585622549057
52,-200.0,200,False,0.98385,0.11799471080303192
53,-200.0,200,False,0.9835333333333334,0.1265181303024292
54,-200.0,200,False,0.9832166666666666,0.10113716870546341
55,-200.0,200,False,0.9829,0.12758125364780426
56,-200.0,200,False,0.9825833333333334,0.2730731964111328
57,-73.0,94,False,0.9822666666666666,0.26055771112442017
58,-200.0,200,False,0.98195,0.2610941529273987
59,-200.0,200,False,0.9816333333333334,0.18326976895332336
60,-200.0,200,False,0.9813166666666666,0.1577892154455185
61,-200.0,200,False,0.981,0.1407107710838318
62,-200.0,200,False,0.9806833333333334,0.14641731977462769
63,-76.0,97,False,0.9803666666666667,0.12586742639541626
64,-200.0,200,False,0.98005,0.11287935078144073
65,-200.0,200,False,0.9797333333333333,0.13640353083610535
66,-165.0,186,False,0.9794166666666667,0.10778789222240448
67,-200.0,200,False,0.9791,0.13546118140220642
68,-200.0,200,False,0.9787833333333333,0.4028315842151642
69,-200.0,200,False,0.9784666666666667,0.4358759820461273
70,-200.0,200,False,0.97815,0.17209210991859436
71,-200.0,200,False,0.9778333333333333,0.13223187625408173
72,-200.0,200,False,0.9775166666666667,0.14996258914470673
73,-45.0,66,False,0.9772,0.16997289657592773
74,-107.0,128,False,0.9768833333333333,0.11653611809015274
75,-200.0,200,False,0.9765666666666667,0.10749424993991852
76,-200.0,200,False,0.97625,0.10624762624502182
77,-47.0,68,False,0.9759333333333333,0.11129673570394516
78,-200.0,200,False,0.9756166666666667,0.12871333956718445
79,-200.0,200,False,0.9753000000000001,0.2852414548397064
80,-200.0,200,False,0.9749833333333333,0.5427958965301514
81,-120.0,141,False,0.9746666666666667,0.24630548059940338
82,-200.0,200,False,0.97435,0.13057813048362732
83,-200.0,200,False,0.9740333333333333,0.16561782360076904
84,-200.0,200,False,0.9737166666666667,0.26663345098495483
85,-200.0,200,False,0.9734,0.13798007369041443
86,-200.0,200,False,0.9730833333333333,0.08822013437747955
87,-200.0,200,False,0.9727666666666667,0.09348282217979431
88,-200.0,200,False,0.97245,0.2645692229270935
89,-200.0,200,False,0.9721333333333333,0.09990048408508301
90,-102.0,123,False,0.9718166666666667,0.12695176899433136
91,-200.0,200,False,0.9715,0.24655263125896454
92,-38.0,59,False,0.9711833333333333,0.24554547667503357
93,-200.0,200,False,0.9708666666666667,0.14804229140281677
94,-200.0,200,False,0.97055,0.29285892844200134
95,-200.0,200,False,0.9702333333333333,0.10354479402303696
96,-200.0,200,False,0.9699166666666666,0.09263565391302109
97,-200.0,200,False,0.9696,0.07707149535417557
98,-200.0,200,False,0.9692833333333334,0.10404527187347412
99,-200.0,200,False,0.9689666666666666,0.09991347044706345
100,-111.0,132,False,0.96865,0.08004535734653473
101,-200.0,200,False,0.9683333333333334,0.10898102819919586
102,-200.0,200,False,0.9680166666666666,0.23572969436645508
103,-200.0,200,False,0.9677,0.16794335842132568
104,-200.0,200,False,0.9673833333333334,0.11944197118282318
105,-41.0,62,False,0.9670666666666666,0.10005387663841248
106,-200.0,200,False,0.96675,0.11202351003885269
107,-200.0,200,False,0.9664333333333334,0.07341783493757248
108,-200.0,200,False,0.9661166666666666,0.10973303020000458
109,-200.0,200,False,0.9658,0.07288400828838348
110,-200.0,200,False,0.9654833333333334,0.05772523581981659
111,-200.0,200,False,0.9651666666666666,0.23968350887298584
112,-200.0,200,False,0.96485,0.35030025243759155
113,-200.0,200,False,0.9645333333333334,0.17124874889850616
114,-108.0,129,False,0.9642166666666667,0.14844268560409546
115,-200.0,200,False,0.9639,0.10138201713562012
116,-200.0,200,False,0.9635833333333333,0.07389494776725769
117,-200.0,200,False,0.9632666666666667,0.06621740013360977
118,-200.0,200,False,0.96295,0.07340677082538605
119,-34.0,55,False,0.9626333333333333,0.06232903525233269
120,-200.0,200,False,0.9623166666666667,0.09316638857126236
121,-200.0,200,False,0.962,0.05336470529437065
122,-140.0,161,False,0.9616833333333333,0.06694052368402481
123,-200.0,200,False,0.9613666666666667,0.0639006569981575
124,-69.0,90,False,0.96105,0.4775947332382202
125,-200.0,200,False,0.9607333333333333,0.17441153526306152
126,-200.0,200,False,0.9604166666666667,0.09703820943832397
127,-200.0,200,False,0.9601,0.06949733942747116
128,-200.0,200,False,0.9597833333333333,0.06352902203798294
129,-200.0,200,False,0.9594666666666667,0.051944389939308167
130,-200.0,200,False,0.95915,0.05620219185948372
131,-53.0,74,False,0.9588333333333333,0.05785919353365898
132,-200.0,200,False,0.9585166666666667,0.06081235408782959
133,-200.0,200,False,0.9582,0.07480891048908234
134,-156.0,177,False,0.9578833333333333,0.050994448363780975
135,-200.0,200,False,0.9575666666666667,0.23762990534305573
136,-200.0,200,False,0.95725,0.11739400774240494
137,-200.0,200,False,0.9569333333333333,0.09114770591259003
138,-118.0,139,False,0.9566166666666667,0.06009625643491745
139,-200.0,200,False,0.9563,0.23745843768119812
140,-66.0,87,False,0.9559833333333333,0.05093642324209213
141,-200.0,200,False,0.9556666666666667,0.07605233788490295
142,-164.0,185,False,0.95535,0.2519180178642273
143,-200.0,200,False,0.9550333333333333,0.06778771430253983
144,-200.0,200,False,0.9547166666666667,0.06531891226768494
145,-121.0,142,False,0.9544,0.05066116899251938
146,-200.0,200,False,0.9540833333333334,0.26791009306907654
147,-200.0,200,False,0.9537666666666667,0.15347275137901306
148,-200.0,200,False,0.95345,0.08187749236822128
149,-200.0,200,False,0.9531333333333334,0.05511174723505974
150,-45.0,66,False,0.9528166666666666,0.04025498032569885
151,-200.0,200,False,0.9525,0.06655330955982208
152,-200.0,200,False,0.9521833333333334,0.06433027982711792
153,-200.0,200,False,0.9518666666666666,0.04752172902226448
154,-200.0,200,False,0.95155,0.051390357315540314
155,-200.0,200,False,0.9512333333333334,0.049163058400154114
156,-200.0,200,False,0.9509166666666666,0.042561449110507965
157,-200.0,200,False,0.9506,0.4054771363735199
158,-200.0,200,False,0.9502833333333334,0.09581580758094788
159,-200.0,200,False,0.9499666666666666,0.05114329606294632
160,-90.0,111,False,0.94965,0.07084610313177109
161,-200.0,200,False,0.9493333333333334,0.054225485771894455
162,-117.0,138,False,0.9490166666666666,0.055101826786994934
163,-200.0,200,False,0.9487,0.05058296024799347
164,-200.0,200,False,0.9483833333333334,0.04206649586558342
165,-200.0,200,False,0.9480666666666666,0.04115459322929382
166,-200.0,200,False,0.94775,0.22034208476543427
167,-64.0,85,False,0.9474333333333333,0.05476794391870499
168,-200.0,200,False,0.9471166666666667,0.2701666057109833
169,-94.0,115,False,0.9468,0.1352337747812271
170,-200.0,200,False,0.9464833333333333,0.1252211332321167
171,-200.0,200,False,0.9461666666666667,0.14828899502754211
172,-29.0,50,False,0.94585,0.07635964453220367
173,-200.0,200,False,0.9455333333333333,0.09518707543611526
174,-200.0,200,False,0.9452166666666667,0.0514577254652977
175,-200.0,200,False,0.9449,0.057688333094120026
176,-200.0,200,False,0.9445833333333333,0.06447501480579376
177,-200.0,200,False,0.9442666666666667,0.0725172907114029
178,-200.0,200,False,0.94395,0.05499251186847687
179,-200.0,200,False,0.9436333333333333,0.4762571454048157
180,-200.0,200,False,0.9433166666666667,0.12262864410877228
181,-200.0,200,False,0.9430000000000001,0.08244913071393967
182,-200.0,200,False,0.9426833333333333,0.09314411878585815
183,-200.0,200,False,0.9423666666666667,0.05494414269924164
184,-81.0,102,False,0.94205,0.06405708193778992
185,-200.0,200,False,0.9417333333333333,0.03356316685676575
186,-200.0,200,False,0.9414166666666667,0.05931561067700386
187,-200.0,200,False,0.9411,0.04275626689195633
188,-200.0,200,False,0.9407833333333333,0.05531558394432068
189,-200.0,200,False,0.9404666666666667,0.045954037457704544
190,-114.0,135,False,0.94015,0.2664271295070648
